2026-07-22 19:20:18,880 | INFO | app.nodes.validation | Validation Node started — 1 rows, 2 columns
2026-07-26 04:11:32,975 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-26 04:11:32,991 | INFO | app.nodes.statistics | Statistics Node completed — produced 3 analyses (0 unsupported).
2026-07-26 04:11:33,227 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-26 04:11:33,924 | INFO | app.nodes.visualization | Rendered chart [1]: scatter -> outputs\charts\chart_1_scatter.png
2026-07-26 04:11:34,592 | INFO | app.nodes.visualization | Rendered chart [2]: scatter -> outputs\charts\chart_2_scatter.png
2026-07-26 04:11:35,179 | INFO | app.nodes.visualization | Rendered chart [3]: scatter -> outputs\charts\chart_3_scatter.png
2026-07-26 04:11:35,651 | INFO | app.nodes.visualization | Rendered chart [4]: quantile_hist -> outputs\charts\chart_4_quantile_hist.png
2026-07-26 04:11:36,403 | INFO | app.nodes.visualization | Rendered chart [5]: quantile_hist -> outputs\charts\chart_5_quantile_hist.png
2026-07-26 04:11:36,419 | INFO | app.nodes.visualization | Visualization Node completed — 5 generated, 0 failed.
2026-07-26 04:11:38,357 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 04:11:40,889 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 04:11:40,892 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 04:11:42,397 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 04:11:42,400 | INFO | app.nodes.report_generator | Report Generator Node started
2026-07-26 04:11:43,374 | INFO | app.nodes.report_generator | Report successfully compiled and saved to: outputs/reports\report_87b1aea4.pdf
2026-07-26 04:11:43,381 | INFO | app.api.jobs | Job e7c1112aef33: pipeline completed successfully
2026-07-26 20:07:50,277 | INFO | __main__ | LangSmith tracing ENABLED — project: 'autoinsight'
2026-07-26 20:07:50,541 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-26 20:07:50,576 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-26 20:07:51,017 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-26 20:07:51,018 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-26 20:07:51,108 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-26 20:07:51,139 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-26 20:07:51,243 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-26 20:07:51,301 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-26 20:07:51,536 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-26 20:07:51,633 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, 1 datetime column(s), and excluded 0 identifier column(s).
2026-07-26 20:07:51,961 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:07:55,985 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:07:56,029 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 6 charts
2026-07-26 20:07:56,295 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:07:56,308 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-26 20:07:56,353 | INFO | app.nodes.statistics | Statistics Node completed — produced 5 analyses (0 unsupported).
2026-07-26 20:07:56,731 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-26 20:07:57,588 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-26 20:07:58,410 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:07:59,184 | INFO | app.nodes.visualization | Rendered chart [3]: pareto_bar -> outputs\charts\chart_3_pareto_bar.png
2026-07-26 20:07:59,516 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:08:00,046 | INFO | app.nodes.visualization | Rendered chart [5]: pareto_bar -> outputs\charts\chart_5_pareto_bar.png
2026-07-26 20:08:00,777 | INFO | app.nodes.visualization | Rendered chart [6]: pareto_bar -> outputs\charts\chart_6_pareto_bar.png
2026-07-26 20:08:00,777 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-26 20:08:03,913 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:07,742 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:07,794 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:08:10,939 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:11,339 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:08:13,749 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:13,755 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-26 20:08:13,877 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:08:13,950 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-26 20:08:14,394 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-26 20:08:14,820 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:08:15,302 | INFO | app.nodes.visualization | Rendered chart [3]: pareto_bar -> outputs\charts\chart_3_pareto_bar.png
2026-07-26 20:08:15,573 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:08:16,036 | INFO | app.nodes.visualization | Rendered chart [5]: pareto_bar -> outputs\charts\chart_5_pareto_bar.png
2026-07-26 20:08:16,471 | INFO | app.nodes.visualization | Rendered chart [6]: pareto_bar -> outputs\charts\chart_6_pareto_bar.png
2026-07-26 20:08:16,472 | INFO | app.nodes.visualization | Visualization Node completed — 12 generated, 0 failed.
2026-07-26 20:08:19,239 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:20,552 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:08:20,554 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-07-26 20:08:26,088 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:26,110 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:08:28,680 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:08:28,681 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 11.000000 seconds
2026-07-26 20:08:40,198 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:40,666 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:08:42,745 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:08:42,747 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:08:49,937 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:08:49,963 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-26 20:08:50,231 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:08:50,372 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-26 20:08:51,142 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-26 20:08:51,931 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:08:52,432 | INFO | app.nodes.visualization | Rendered chart [3]: pareto_bar -> outputs\charts\chart_3_pareto_bar.png
2026-07-26 20:08:53,304 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:08:54,255 | INFO | app.nodes.visualization | Rendered chart [5]: pareto_bar -> outputs\charts\chart_5_pareto_bar.png
2026-07-26 20:08:55,134 | INFO | app.nodes.visualization | Rendered chart [6]: pareto_bar -> outputs\charts\chart_6_pareto_bar.png
2026-07-26 20:08:55,135 | INFO | app.nodes.visualization | Visualization Node completed — 18 generated, 0 failed.
2026-07-26 20:08:57,209 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:08:57,211 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-07-26 20:09:04,326 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:09:06,553 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-07-26 20:09:06,555 | INFO | groq._base_client | Retrying request to /openai/v1/chat/completions in 10.000000 seconds
2026-07-26 20:09:17,755 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:09:17,762 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:09:18,827 | INFO | app.nodes.report_generator | Report Generator Node started
2026-07-26 20:09:20,930 | INFO | app.nodes.report_generator | Report successfully compiled and saved to: outputs/reports\report_471af43c.pdf
2026-07-26 20:25:03,701 | INFO | app.graph | LangSmith tracing ENABLED — project: 'autoinsight'
2026-07-26 20:25:04,133 | INFO | app.nodes.file_loader | Attempting to load file: sample_data/Sales-Export_2019-2020.csv (Extension: .csv)
2026-07-26 20:25:04,167 | INFO | app.nodes.file_loader | Successfully read CSV using 'utf-8' encoding.
2026-07-26 20:25:04,513 | INFO | app.nodes.file_loader | Converted column 'date' to datetime (valid ratio: 100.00%).
2026-07-26 20:25:04,515 | INFO | app.nodes.file_loader | File successfully loaded into DataFrame. Dimensions: 1000 rows x 10 columns.
2026-07-26 20:25:04,593 | INFO | app.nodes.validation | Validation Node started — 1000 rows, 10 columns
2026-07-26 20:25:04,617 | INFO | app.nodes.validation | Validation complete — Health Score: 100.0/100 (Grade A)
2026-07-26 20:25:04,736 | INFO | app.nodes.cleaning | Starting data cleaning on dataset with 1000 rows and 10 columns.
2026-07-26 20:25:04,802 | INFO | app.nodes.cleaning | Data cleaning completed successfully. Rows: 1000 -> 1000. Columns converted: 0.
2026-07-26 20:25:04,990 | INFO | app.nodes.profiling | Profiling Node started — 1000 rows, 10 columns
2026-07-26 20:25:05,043 | INFO | app.nodes.profiling | Profiling complete — Analyzed 1 numeric, 8 categorical, 1 datetime column(s), and excluded 0 identifier column(s).
2026-07-26 20:25:05,240 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:25:08,279 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:08,320 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 5 analyses and 6 charts
2026-07-26 20:25:08,431 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:25:08,434 | WARNING | app.nodes.visualization | 'visualizations' key missing from state — defaulting to empty chart list.
2026-07-26 20:25:08,451 | INFO | app.nodes.statistics | Statistics Node completed — produced 5 analyses (0 unsupported).
2026-07-26 20:25:08,630 | WARNING | matplotlib.font_manager | findfont: Failed to find font weight medium, now using 400.
2026-07-26 20:25:09,075 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-26 20:25:09,575 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:25:10,039 | INFO | app.nodes.visualization | Rendered chart [3]: pareto_bar -> outputs\charts\chart_3_pareto_bar.png
2026-07-26 20:25:10,311 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:25:10,766 | INFO | app.nodes.visualization | Rendered chart [5]: pareto_bar -> outputs\charts\chart_5_pareto_bar.png
2026-07-26 20:25:11,193 | INFO | app.nodes.visualization | Rendered chart [6]: pareto_bar -> outputs\charts\chart_6_pareto_bar.png
2026-07-26 20:25:11,194 | INFO | app.nodes.visualization | Visualization Node completed — 6 generated, 0 failed.
2026-07-26 20:25:14,136 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:18,699 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:18,711 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:25:21,181 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:21,399 | INFO | app.nodes.planning_agent | Planning Agent Node started
2026-07-26 20:25:23,588 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:23,629 | INFO | app.nodes.planning_agent | Planning Agent Node completed — produced plan with 6 analyses and 6 charts
2026-07-26 20:25:23,811 | INFO | app.nodes.visualization | Executing Visualization Node...
2026-07-26 20:25:23,880 | INFO | app.nodes.statistics | Statistics Node completed — produced 6 analyses (0 unsupported).
2026-07-26 20:25:24,562 | INFO | app.nodes.visualization | Rendered chart [1]: line -> outputs\charts\chart_1_line.png
2026-07-26 20:25:25,129 | INFO | app.nodes.visualization | Rendered chart [2]: pareto_bar -> outputs\charts\chart_2_pareto_bar.png
2026-07-26 20:25:26,162 | INFO | app.nodes.visualization | Rendered chart [3]: pareto_bar -> outputs\charts\chart_3_pareto_bar.png
2026-07-26 20:25:27,056 | INFO | app.nodes.visualization | Rendered chart [4]: pareto_bar -> outputs\charts\chart_4_pareto_bar.png
2026-07-26 20:25:27,276 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-26 20:25:27,378 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-07-26 20:25:46,287 | INFO | app.nodes.visualization | Rendered chart [5]: scatter -> outputs\charts\chart_5_scatter.png
2026-07-26 20:25:46,718 | INFO | app.nodes.visualization | Rendered chart [6]: pareto_bar -> outputs\charts\chart_6_pareto_bar.png
2026-07-26 20:25:46,718 | INFO | app.nodes.visualization | Visualization Node completed — 12 generated, 0 failed.
2026-07-26 20:25:49,149 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:51,888 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:51,893 | INFO | app.nodes.narrative_agent | Narrative Agent completed on attempt 1
2026-07-26 20:25:54,297 | INFO | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-26 20:25:54,628 | INFO | app.nodes.planning_agent | Planning Agent Node started
